[19-Aug-2021 00:15:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:15:17 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:15:17 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:15:23 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:15:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:09:49 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:09:49 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:09:54 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:09:54 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:03 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 11:10:09 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:09 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:11 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:11 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:19 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:22 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:22 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:30 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 11:10:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:40 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:40 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 11:10:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 11:10:42 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 12:39:57 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 12:39:57 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 12:40:04 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 12:52:42 Asia/Calcutta] PHP Warning:  include(navbar): failed to open stream: No such file or directory in /var/www/core-php/views/index.php on line 11
[19-Aug-2021 12:52:42 Asia/Calcutta] PHP Warning:  include(): Failed opening 'navbar' for inclusion (include_path='.:/usr/share/php') in /var/www/core-php/views/index.php on line 11
[19-Aug-2021 13:44:21 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 13:44:21 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 13:44:27 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 21:59:49 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 21:59:50 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 22:00:00 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 23:10:13 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 23:10:13 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 23:10:32 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[20-Aug-2021 10:35:49 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 10:35:50 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 10:36:07 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 10:36:07 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 10:36:22 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 10:36:22 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 10:41:31 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:20 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 21:20:21 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:21 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 21:20:21 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:21 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[20-Aug-2021 21:20:27 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[20-Aug-2021 21:20:27 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 09:08:53 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:08:53 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 09:08:59 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[21-Aug-2021 09:10:02 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:10:04 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:10:15 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:10:19 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:10:49 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:23:02 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 14
[21-Aug-2021 09:23:22 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[21-Aug-2021 09:24:02 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[21-Aug-2021 09:24:05 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 09:24:09 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[21-Aug-2021 09:24:14 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 10:15:43 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 10:15:43 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 11:06:23 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 11:06:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 11:06:23 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 11:06:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 11:06:28 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 11:06:28 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 11:06:33 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[21-Aug-2021 11:06:33 Asia/Calcutta] PHP Notice:  Undefined variable: password in /var/www/core-php/Controllers/Login.php on line 37
[21-Aug-2021 11:06:36 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 11:06:36 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 11:06:39 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[21-Aug-2021 12:41:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[21-Aug-2021 12:41:42 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[21-Aug-2021 12:41:48 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[21-Aug-2021 12:41:54 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[21-Aug-2021 12:43:34 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[21-Aug-2021 12:58:25 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[22-Aug-2021 15:04:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:04:42 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:04:57 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:04:57 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:05:12 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:05:12 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:05:23 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[22-Aug-2021 15:06:00 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 15
[22-Aug-2021 15:09:55 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:09:55 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/core-php/Controllers/UserController.php on line 16
[22-Aug-2021 15:17:28 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:17:28 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:17:28 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:19:36 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:19:36 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:19:36 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:21:30 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:21:30 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:21:30 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:21:41 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:21:41 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:21:41 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:23:29 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 14
[22-Aug-2021 15:23:29 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:23:29 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:24:28 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 16
[22-Aug-2021 15:24:28 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:24:28 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:24:28 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:24:28 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:24:50 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:24:50 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:31:29 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:31:29 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:31:31 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:31:31 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:31:32 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:31:35 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[22-Aug-2021 15:32:21 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:32:21 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 15:58:55 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:58:55 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:59:01 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 15:59:01 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 15:59:05 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[22-Aug-2021 16:14:34 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 16:14:34 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 16:14:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 16:14:38 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[22-Aug-2021 16:14:41 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[22-Aug-2021 16:14:50 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/UserController.php on line 16
[22-Aug-2021 16:14:50 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:14:50 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:18:14 Asia/Calcutta] PHP Warning:  require(/var/www/core-php/../views/login.php): failed to open stream: No such file or directory in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:18:14 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '/var/www/core-php/../views/login.php' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:18:14 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 16:18:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 18
[22-Aug-2021 16:18:18 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[22-Aug-2021 16:30:59 Asia/Calcutta] PHP Warning:  require(/var/www/core-php/../views/login.php): failed to open stream: No such file or directory in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:30:59 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '/var/www/core-php/../views/login.php' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[22-Aug-2021 16:30:59 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 16:30:59 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 18
[22-Aug-2021 16:31:01 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[22-Aug-2021 16:31:01 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 18
[22-Aug-2021 16:31:05 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
